cik,nom,symboles,secteur,sous_secteur,annee,chiffre_affaires,ca_etiquette,ca_nb_etiquettes,ca_ecart_relatif,fin_exercice,ca_depot,capex,capex_etiquette,rd,rd_etiquette
0001659166,Fortive,FTV,Industrials,Industrial Machinery & Supplies & Components,2016,6224300000.0,SalesRevenueNet,3.0,0.13593496457432963,2016-12-31,0001659166-18-000100,110100000.0,PaymentsToAcquirePropertyPlantAndEquipment,351000000.0,ResearchAndDevelopmentExpense
0001163165,ConocoPhillips,COP,Energy,Oil & Gas Exploration & Production,2023,56141000000.0,Revenues,2.0,0.13571186833152238,2023-12-31,0001163165-26-000009,,,81000000.0,ResearchAndDevelopmentExpense
0000097745,Thermo Fisher Scientific,TMO,Health Care,Life Sciences Tools & Services,2015,16965000000.0,Revenues,2.0,0.13539640436192157,2015-12-31,0000097745-18-000006,423000000.0,PaymentsToAcquirePropertyPlantAndEquipment,692000000.0,ResearchAndDevelopmentExpense
0001659166,Fortive,FTV,Industrials,Industrial Machinery & Supplies & Components,2017,6656000000.0,SalesRevenueNet,3.0,0.1352013221153846,2017-12-31,0001659166-18-000100,111100000.0,PaymentsToAcquirePropertyPlantAndEquipment,369300000.0,ResearchAndDevelopmentExpense
0000877212,Zebra Technologies,ZBRA,Information Technology,Electronic Equipment & Instruments,2017,3722000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.13406770553465874,2017-12-31,0000877212-20-000006,50000000.0,PaymentsToAcquirePropertyPlantAndEquipment,389000000.0,ResearchAndDevelopmentExpense
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2023,17279000000.0,Revenues,2.0,0.13391978702471208,2023-12-31,0001060391-26-000094,1631000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000033213,EQT Corporation,EQT,Energy,Oil & Gas Exploration & Production,2020,3058843000.0,Revenues,2.0,0.13356161136743538,2020-12-31,0000033213-23-000008,1042231000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000833444,Johnson Controls,JCI,Industrials,Building Products,2016,20837000000.0,SalesRevenueNet,2.0,0.13212074674857222,2016-09-30,0000833444-18-000053,1249000000.0,PaymentsToAcquireProductiveAssets,158000000.0,ResearchAndDevelopmentExpense
0000875320,Vertex Pharmaceuticals,VRTX,Health Care,Biotechnology,2017,2488652000.0,Revenues,3.0,0.12985825258011163,2017-12-31,0000875320-18-000009,99421000.0,PaymentsToAcquirePropertyPlantAndEquipment,1324625000.0,ResearchAndDevelopmentExpense
0001596532,Arista Networks,ANET,Information Technology,Communications Equipment,2017,1646186000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.12961840278073078,2017-12-31,0001596532-20-000024,15279000.0,PaymentsToAcquirePropertyPlantAndEquipment,349594000.0,ResearchAndDevelopmentExpense
0000315189,Deere & Company,DE,Industrials,Agricultural & Farm Machinery,2017,29738000000.0,Revenues,2.0,0.1295615037998521,2017-10-29,0001558370-19-011614,595000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1373000000.0,ResearchAndDevelopmentExpense
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2024,18418000000.0,Revenues,2.0,0.12954718210446303,2024-12-31,0001060391-26-000094,1855000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000029905,Dover Corporation,DOV,Industrials,Industrial Machinery & Supplies & Components,2017,7830436000.0,SalesRevenueNet,3.0,0.12892640971716007,2017-12-31,0000029905-18-000013,170068000.0,PaymentsToAcquirePropertyPlantAndEquipment,130536000.0,ResearchAndDevelopmentExpense
0000097745,Thermo Fisher Scientific,TMO,Health Care,Life Sciences Tools & Services,2014,16889600000.0,Revenues,2.0,0.12874786851079956,2014-12-31,0000097745-17-000007,427600000.0,PaymentsToAcquirePropertyPlantAndEquipment,691100000.0,ResearchAndDevelopmentExpense
0000046080,Hasbro,HAS,Consumer Discretionary,Leisure Products,2024,4745900000.0,Revenues,2.0,0.12861627931477693,2024-12-29,0000046080-26-000011,87200000.0,PaymentsToAcquirePropertyPlantAndEquipment,294100000.0,ResearchAndDevelopmentExpense
0001060391,Republic Services,RSG,Industrials,Environmental & Facilities Services,2025,19027000000.0,Revenues,2.0,0.1280285909497031,2025-12-31,0001060391-26-000094,1887000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000797468,Occidental Petroleum,OXY,Energy,Oil & Gas Exploration & Production,2018,17824000000.0,Revenues,2.0,0.12701974865350085,2018-12-31,0000797468-21-000009,4975000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000936468,Lockheed Martin,LMT,Industrials,Aerospace & Defense,2014,39946000000.0,SalesRevenueNet,2.0,0.12421769388674708,2014-12-31,0001193125-17-036192,845000000.0,PaymentsToAcquireProductiveAssets,733000000.0,ResearchAndDevelopmentExpense
0000046080,Hasbro,HAS,Consumer Discretionary,Leisure Products,2023,5710600000.0,Revenues,2.0,0.1238573880152698,2023-12-31,0000046080-26-000011,135500000.0,PaymentsToAcquirePropertyPlantAndEquipment,306900000.0,ResearchAndDevelopmentExpense
0000046080,Hasbro,HAS,Consumer Discretionary,Leisure Products,2025,5365900000.0,Revenues,2.0,0.12385620306006451,2025-12-28,0000046080-26-000011,63300000.0,PaymentsToAcquirePropertyPlantAndEquipment,385600000.0,ResearchAndDevelopmentExpense
0000315189,Deere & Company,DE,Industrials,Agricultural & Farm Machinery,2016,26644000000.0,Revenues,2.0,0.1222301456237802,2016-10-30,0001047469-18-007694,644400000.0,PaymentsToAcquirePropertyPlantAndEquipment,1393700000.0,ResearchAndDevelopmentExpense
0001596532,Arista Networks,ANET,Information Technology,Communications Equipment,2016,1129167000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.12206343260120067,2016-12-31,0001596532-19-000027,21419000.0,PaymentsToAcquirePropertyPlantAndEquipment,273581000.0,ResearchAndDevelopmentExpense
0001868275,Constellation Energy,CEG,Utilities,Electric Utilities,2021,19649000000.0,Revenues,3.0,0.12188915466435946,2021-12-31,0001868275-24-000014,1329000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001692819,Vistra Corp.,VST,Utilities,Electric Utilities,2022,15631000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.12174524982406754,2022-12-31,0001692819-25-000013,1301000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000046080,Hasbro,HAS,Consumer Discretionary,Leisure Products,2022,6666500000.0,Revenues,2.0,0.1214730368259207,2022-12-25,0000046080-25-000027,128200000.0,PaymentsToAcquirePropertyPlantAndEquipment,307900000.0,ResearchAndDevelopmentExpense
0001163165,ConocoPhillips,COP,Energy,Oil & Gas Exploration & Production,2025,58944000000.0,Revenues,2.0,0.12079261672095554,2025-12-31,0001163165-26-000009,,,78000000.0,ResearchAndDevelopmentExpense
0001039684,Oneok,OKE,Energy,Oil & Gas Storage & Transportation,2014,12195091000.0,Revenues,2.0,0.12054932595418932,2014-12-31,0001039684-17-000019,1779150000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001868275,Constellation Energy,CEG,Utilities,Electric Utilities,2022,24440000000.0,Revenues,3.0,0.11738952536824876,2022-12-31,0001868275-25-000023,1689000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2017,1927000000.0,Revenues,2.0,0.11676180591593155,2017-12-31,0001381197-20-000006,28000000.0,PaymentsForProceedsFromProductiveAssets,,
0000720005,Raymond James Financial,RJF,Financials,Investment Banking & Brokerage,2025,15912000000.0,Revenues,2.0,0.11607591754650581,2025-09-30,0000720005-25-000093,188000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001389170,Targa Resources,TRGP,Energy,Oil & Gas Storage & Transportation,2017,8814900000.0,Revenues,2.0,0.11504384621493158,2017-12-31,0001564590-20-005592,1297500000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000012927,Boeing,BA,Industrials,Aerospace & Defense,2017,94005000000.0,Revenues,3.0,0.11489814371575979,2017-12-31,0000012927-20-000014,1739000000.0,PaymentsToAcquirePropertyPlantAndEquipment,3179000000.0,ResearchAndDevelopmentExpense
0000012927,Boeing,BA,Industrials,Aerospace & Defense,2015,96114000000.0,Revenues,2.0,0.11298041908566914,2015-12-31,0000012927-18-000007,2450000000.0,PaymentsToAcquirePropertyPlantAndEquipment,3331000000.0,ResearchAndDevelopmentExpense
0001467858,General Motors,GM,Consumer Discretionary,Automobile Manufacturers,2020,122485000000.0,Revenues,2.0,0.11276482834632817,2020-12-31,0001467858-23-000029,5300000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001868275,Constellation Energy,CEG,Utilities,Electric Utilities,2025,25533000000.0,Revenues,3.0,0.11240355618219555,2025-12-31,0001868275-26-000032,2949000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001090012,Devon Energy,DVN,Energy,Oil & Gas Exploration & Production,2021,13750000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.11229090909090911,2021-12-31,0000950170-24-021781,1989000000.0,PaymentsToAcquireProductiveAssets,,
0001032208,Sempra,SRE,Utilities,Multi-Utilities,2023,16720000000.0,Revenues,3.0,0.11196172248803826,2023-12-31,0001032208-26-000010,8397000000.0,PaymentsToAcquireProductiveAssets,,
0001163165,ConocoPhillips,COP,Energy,Oil & Gas Exploration & Production,2019,36670000000.0,Revenues,2.0,0.11188982819743665,2019-12-31,0001562762-22-000031,6636000000.0,PaymentsToAcquireProductiveAssets,82000000.0,ResearchAndDevelopmentExpense
0000012927,Boeing,BA,Industrials,Aerospace & Defense,2014,90762000000.0,Revenues,2.0,0.11099358762477685,2014-12-31,0000012927-17-000006,2236000000.0,PaymentsToAcquirePropertyPlantAndEquipment,3047000000.0,ResearchAndDevelopmentExpense
0001596532,Arista Networks,ANET,Information Technology,Communications Equipment,2015,837591000.0,SalesRevenueNet,2.0,0.11069125623365106,2015-12-31,0001596532-18-000018,19989000.0,PaymentsToAcquirePropertyPlantAndEquipment,209448000.0,ResearchAndDevelopmentExpense
0001069183,Axon Enterprise,AXON,Industrials,Aerospace & Defense,2016,268245000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.11061529571846629,2016-12-31,0001069183-19-000023,4957000.0,PaymentsToAcquirePropertyPlantAndEquipment,30609000.0,ResearchAndDevelopmentExpense
0000029905,Dover Corporation,DOV,Industrials,Industrial Machinery & Supplies & Components,2016,6794342000.0,SalesRevenueNet,2.0,0.11055051394233617,2016-12-31,0000029905-18-000013,139578000.0,PaymentsToAcquirePropertyPlantAndEquipment,115840000.0,ResearchAndDevelopmentExpense
0001506307,Kinder Morgan,KMI,Energy,Oil & Gas Storage & Transportation,2023,15334000000.0,Revenues,2.0,0.11001695578453108,2023-12-31,0001506307-26-000011,2317000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001176948,Ares Management,ARES,Financials,Asset Management & Custody Banks,2023,3631884000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.10892390836271204,2023-12-31,0001628280-26-011413,,,,
0001024478,Rockwell Automation,ROK,Industrials,Electrical Components & Equipment,2016,5879500000.0,Revenues,3.0,0.10888681010289991,2016-09-30,0001024478-18-000032,116900000.0,PaymentsToAcquirePropertyPlantAndEquipment,319300000.0,ResearchAndDevelopmentExpense
0001024478,Rockwell Automation,ROK,Industrials,Electrical Components & Equipment,2017,6311300000.0,Revenues,4.0,0.10812352447197882,2017-09-30,0001024478-18-000032,141700000.0,PaymentsToAcquirePropertyPlantAndEquipment,348200000.0,ResearchAndDevelopmentExpense
0001389170,Targa Resources,TRGP,Energy,Oil & Gas Storage & Transportation,2018,10484000000.0,Revenues,2.0,0.10807897748950779,2018-12-31,0001564590-21-006640,3114800000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001071739,Centene Corporation,CNC,Health Care,Managed Health Care,2024,163071000000.0,Revenues,3.0,0.10771995020573866,2024-12-31,0001071739-26-000049,644000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001506307,Kinder Morgan,KMI,Energy,Oil & Gas Storage & Transportation,2024,15100000000.0,Revenues,2.0,0.10708609271523184,2024-12-31,0001506307-26-000011,2629000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000315189,Deere & Company,DE,Industrials,Agricultural & Farm Machinery,2015,28862800000.0,Revenues,2.0,0.1069750682539462,2015-11-01,0001047469-17-007719,694000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1425100000.0,ResearchAndDevelopmentExpense
0001163165,ConocoPhillips,COP,Energy,Oil & Gas Exploration & Production,2017,32584000000.0,Revenues,3.0,0.10673950405106802,2017-12-31,0001193125-20-039954,4591000000.0,PaymentsToAcquireProductiveAssets,100000000.0,ResearchAndDevelopmentExpense
0001467858,General Motors,GM,Consumer Discretionary,Automobile Manufacturers,2019,137237000000.0,Revenues,3.0,0.10594810437418478,2019-12-31,0001467858-22-000034,7592000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000720005,Raymond James Financial,RJF,Financials,Investment Banking & Brokerage,2023,12992000000.0,Revenues,2.0,0.10568041871921185,2023-09-30,0000720005-25-000093,173000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001467858,General Motors,GM,Consumer Discretionary,Automobile Manufacturers,2021,127004000000.0,Revenues,2.0,0.10561872067021516,2021-12-31,0001467858-24-000031,7509000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001024478,Rockwell Automation,ROK,Industrials,Electrical Components & Equipment,2014,6623500000.0,SalesRevenueNet,2.0,0.10423492111421451,2014-09-30,0001024478-16-000071,141000000.0,PaymentsToAcquirePropertyPlantAndEquipment,290100000.0,ResearchAndDevelopmentExpense
0001024478,Rockwell Automation,ROK,Industrials,Electrical Components & Equipment,2015,6307900000.0,SalesRevenueNet,2.0,0.10394901631287745,2015-09-30,0001024478-17-000034,122900000.0,PaymentsToAcquirePropertyPlantAndEquipment,307300000.0,ResearchAndDevelopmentExpense
0001071739,Centene Corporation,CNC,Health Care,Managed Health Care,2025,194777000000.0,Revenues,3.0,0.10368780708194503,2025-12-31,0001071739-26-000049,767000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001032208,Sempra,SRE,Utilities,Multi-Utilities,2024,13185000000.0,Revenues,3.0,0.10367842244975356,2024-12-31,0001032208-26-000010,8215000000.0,PaymentsToAcquireProductiveAssets,,
0000877212,Zebra Technologies,ZBRA,Information Technology,Electronic Equipment & Instruments,2014,1671000000.0,SalesRevenueNet,2.0,0.10293237582286052,2014-12-31,0000877212-17-000009,39000000.0,PaymentsToAcquirePropertyPlantAndEquipment,151000000.0,ResearchAndDevelopmentExpense
0001506307,Kinder Morgan,KMI,Energy,Oil & Gas Storage & Transportation,2025,16937000000.0,Revenues,2.0,0.1024384483674795,2025-12-31,0001506307-26-000011,3026000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001318605,"Tesla, Inc.",TSLA,Consumer Discretionary,Automobile Manufacturers,2014,3198356000.0,Revenues,2.0,0.10127327914716189,2014-12-31,0001564590-17-003118,969885000.0,PaymentsToAcquirePropertyPlantAndEquipment,464700000.0,ResearchAndDevelopmentExpense
0001002047,NetApp,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2024,6572000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.10118685331710287,2025-04-25,0001193125-26-259683,168000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1012000000.0,ResearchAndDevelopmentExpense
0001002047,NetApp,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2025,6925000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.09935018050541511,2026-04-24,0001193125-26-259683,198000000.0,PaymentsToAcquirePropertyPlantAndEquipment,991000000.0,ResearchAndDevelopmentExpense
0001002047,NetApp,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2023,6268000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.09747925973197191,2024-04-26,0001193125-26-259683,155000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1029000000.0,ResearchAndDevelopmentExpense
0001163165,ConocoPhillips,COP,Energy,Oil & Gas Exploration & Production,2024,54745000000.0,Revenues,2.0,0.09730569001735323,2024-12-31,0001163165-26-000009,,,81000000.0,ResearchAndDevelopmentExpense
0000012927,Boeing,BA,Industrials,Aerospace & Defense,2016,93496000000.0,Revenues,2.0,0.09729828014032682,2016-12-31,0000012927-19-000010,2613000000.0,PaymentsToAcquirePropertyPlantAndEquipment,4626000000.0,ResearchAndDevelopmentExpense
0001467858,General Motors,GM,Consumer Discretionary,Automobile Manufacturers,2018,147049000000.0,Revenues,3.0,0.09523356160191498,2018-12-31,0001467858-21-000037,8761000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001039684,Oneok,OKE,Energy,Oil & Gas Storage & Transportation,2018,12593196000.0,Revenues,2.0,0.09509531972662066,2018-12-31,0001039684-21-000015,2141475000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000091440,Snap-on,SNA,Industrials,Industrial Machinery & Supplies & Components,2020,3942200000.0,Revenues,2.0,0.09459185226523259,2021-01-02,0000091440-23-000005,65600000.0,PaymentsForCapitalImprovements,57400000.0,ResearchAndDevelopmentExpense
0000916076,Martin Marietta Materials,MLM,Materials,Construction Materials,2014,2957951000.0,SalesRevenueNet,2.0,0.09427336693542254,2014-12-31,0001193125-17-056282,232183000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000946581,Take-Two Interactive,TTWO,Communication Services,Interactive Home Entertainment,2015,1560626000.0,SalesRevenueGoodsNet,2.0,0.09414683594916395,2016-03-31,0001047469-16-013278,37280000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000078003,Pfizer,PFE,Health Care,Pharmaceuticals,2021,81288000000.0,Revenues,2.0,0.09413443558704848,2021-12-31,0000078003-24-000039,2711000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10360000000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0001032208,Sempra,SRE,Utilities,Multi-Utilities,2025,13702000000.0,Revenues,3.0,0.0937089475988907,2025-12-31,0001032208-26-000010,10612000000.0,PaymentsToAcquireProductiveAssets,,
0001032208,Sempra,SRE,Utilities,Multi-Utilities,2020,11370000000.0,Revenues,3.0,0.09322779243623569,2020-12-31,0001032208-23-000008,4676000000.0,PaymentsToAcquireProductiveAssets,,
0000078003,Pfizer,PFE,Health Care,Pharmaceuticals,2022,101175000000.0,Revenues,2.0,0.09273041759327894,2022-12-31,0000078003-25-000054,3236000000.0,PaymentsToAcquirePropertyPlantAndEquipment,11428000000.0,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost
0001467858,General Motors,GM,Consumer Discretionary,Automobile Manufacturers,2025,185019000000.0,Revenues,2.0,0.09214188813040824,2025-12-31,0001467858-26-000013,9303000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001032208,Sempra,SRE,Utilities,Multi-Utilities,2021,12857000000.0,Revenues,3.0,0.09185657618417986,2021-12-31,0001032208-24-000007,5015000000.0,PaymentsToAcquireProductiveAssets,,
0000016918,Constellation Brands,STZ,Consumer Staples,Distillers & Vintners,2016,8061600000.0,SalesRevenueGoodsNet,3.0,0.09185521484568815,2017-02-28,0000016918-18-000033,907400000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000883241,Synopsys,SNPS,Information Technology,Application Software,2022,5081542000.0,Revenues,2.0,0.09167059920000664,2022-10-31,0000883241-22-000017,136589000.0,PaymentsToAcquirePropertyPlantAndEquipment,1589846000.0,ResearchAndDevelopmentExpense
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2023,11996000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.0907802600866956,2023-12-31,0000107263-26-000006,2516000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001071739,Centene Corporation,CNC,Health Care,Managed Health Care,2023,153999000000.0,Revenues,3.0,0.09028630056039322,2023-12-31,0001071739-26-000049,799000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001596532,Arista Networks,ANET,Information Technology,Communications Equipment,2014,584106000.0,SalesRevenueNet,2.0,0.08998880340212223,2014-12-31,0001596532-17-000019,13134000.0,PaymentsToAcquirePropertyPlantAndEquipment,148909000.0,ResearchAndDevelopmentExpense
0000016918,Constellation Brands,STZ,Consumer Staples,Distillers & Vintners,2017,8326800000.0,SalesRevenueGoodsNet,3.0,0.08965028582408607,2018-02-28,0000016918-18-000033,1057600000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000014272,Bristol Myers Squibb,BMY,Health Care,Pharmaceuticals,2016,19427000000.0,Revenues,3.0,0.0887939465692078,2016-12-31,0000014272-19-000047,1215000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5012000000.0,ResearchAndDevelopmentExpense
0000091440,Snap-on,SNA,Industrials,Industrial Machinery & Supplies & Components,2019,4067700000.0,Revenues,2.0,0.08835459842171256,2019-12-28,0000091440-22-000005,99400000.0,PaymentsForCapitalImprovements,59100000.0,ResearchAndDevelopmentExpense
0000091440,Snap-on,SNA,Industrials,Industrial Machinery & Supplies & Components,2025,5156100000.0,Revenues,2.0,0.08665464207443607,2026-01-03,0000091440-26-000045,76000000.0,PaymentsForCapitalImprovements,72400000.0,ResearchAndDevelopmentExpense
